wave,survey_date,period,donor_party,donor_party_code_raw,recipient_party,recipient_party_code_raw,vote_estimate_pct,vote_margin_error_pp,vote_value_status,second_choice_estimate_pct,second_choice_margin_error_pp,second_choice_value_status,donor_overall_sympathy_pct,donor_overall_sympathy_margin_error_pp,donor_overall_sympathy_value_status,recipient_overall_sympathy_pct,recipient_overall_sympathy_margin_error_pp,recipient_overall_sympathy_value_status,recipient_overall_vote_pct,recipient_overall_vote_margin_error_pp,recipient_overall_vote_value_status
2020M11,2020-11-01,2020-11,KD,kd,L,l,0.0,0.0,observed,3.0,2.1,observed,5.3,0.6,observed,3.8,0.5,observed,3.0,0.4,observed
2020M11,2020-11-01,2020-11,KD,kd,M,m,4.1,2.5,observed,43.9,6.7,observed,5.3,0.6,observed,22.2,1.0,observed,22.1,1.0,observed
2020M11,2020-11-01,2020-11,KD,kd,MP,mp,,,suppressed,,,suppressed,5.3,0.6,observed,3.9,0.6,observed,4.2,0.6,observed
2020M11,2020-11-01,2020-11,KD,kd,S,s,,,suppressed,4.7,2.8,observed,5.3,0.6,observed,29.9,1.2,observed,29.4,1.1,observed
2020M11,2020-11-01,2020-11,KD,kd,SD,SD,5.6,3.7,observed,24.7,6.3,observed,5.3,0.6,observed,16.8,0.9,observed,17.6,0.9,observed
2020M11,2020-11-01,2020-11,KD,kd,V,v,,,suppressed,1.7,1.6,observed,5.3,0.6,observed,9.2,0.7,observed,9.3,0.7,observed
2020M11,2020-11-01,2020-11,L,l,C,c,8.1,5.2,observed,29.1,7.1,observed,3.8,0.5,observed,7.3,0.7,observed,7.6,0.6,observed
2020M11,2020-11-01,2020-11,L,l,KD,kd,,,suppressed,4.0,3.0,observed,3.8,0.5,observed,5.3,0.6,observed,5.4,0.6,observed
2020M11,2020-11-01,2020-11,L,l,L,l,52.5,8.0,observed,0.0,0.0,observed,3.8,0.5,observed,3.8,0.5,observed,3.0,0.4,observed
2020M11,2020-11-01,2020-11,L,l,M,m,9.4,4.2,observed,29.2,6.8,observed,3.8,0.5,observed,22.2,1.0,observed,22.1,1.0,observed
2020M11,2020-11-01,2020-11,L,l,MP,mp,,,suppressed,5.2,4.6,observed,3.8,0.5,observed,3.9,0.6,observed,4.2,0.6,observed
2020M11,2020-11-01,2020-11,L,l,S,s,5.5,3.4,observed,21.5,6.8,observed,3.8,0.5,observed,29.9,1.2,observed,29.4,1.1,observed
2020M11,2020-11-01,2020-11,L,l,SD,SD,,,suppressed,,,suppressed,3.8,0.5,observed,16.8,0.9,observed,17.6,0.9,observed
2020M11,2020-11-01,2020-11,L,l,V,v,,,suppressed,,,suppressed,3.8,0.5,observed,9.2,0.7,observed,9.3,0.7,observed
2020M11,2020-11-01,2020-11,M,m,C,c,,,suppressed,13.0,2.2,observed,22.2,1.0,observed,7.3,0.7,observed,7.6,0.6,observed
2020M11,2020-11-01,2020-11,M,m,KD,kd,1.6,0.8,observed,25.4,2.9,observed,22.2,1.0,observed,5.3,0.6,observed,5.4,0.6,observed
2020M11,2020-11-01,2020-11,M,m,L,l,0.6,0.5,observed,13.7,2.2,observed,22.2,1.0,observed,3.8,0.5,observed,3.0,0.4,observed
2020M11,2020-11-01,2020-11,M,m,M,m,85.0,2.5,observed,0.0,0.0,observed,22.2,1.0,observed,22.2,1.0,observed,22.1,1.0,observed
2020M11,2020-11-01,2020-11,M,m,MP,mp,,,suppressed,1.1,0.7,observed,22.2,1.0,observed,3.9,0.6,observed,4.2,0.6,observed
2020M11,2020-11-01,2020-11,M,m,S,s,0.7,0.5,observed,10.5,2.1,observed,22.2,1.0,observed,29.9,1.2,observed,29.4,1.1,observed
2020M11,2020-11-01,2020-11,M,m,SD,SD,3.3,1.2,observed,19.4,2.7,observed,22.2,1.0,observed,16.8,0.9,observed,17.6,0.9,observed
2020M11,2020-11-01,2020-11,M,m,V,v,,,suppressed,1.0,0.6,observed,22.2,1.0,observed,9.2,0.7,observed,9.3,0.7,observed
2020M11,2020-11-01,2020-11,MP,mp,C,c,,,suppressed,13.9,5.2,observed,3.9,0.6,observed,7.3,0.7,observed,7.6,0.6,observed
2020M11,2020-11-01,2020-11,MP,mp,KD,kd,0.0,0.0,observed,0.0,0.0,observed,3.9,0.6,observed,5.3,0.6,observed,5.4,0.6,observed
