wave,survey_date,period,best_party_code_raw,best_party_raw,best_party,best_party_type,second_choice_code_raw,second_choice_raw,second_choice_party,second_choice_type,estimate_pct,margin_error_pp,value_status,source_table
2012M11,2012-11-01,2012-11,SD,SD,SD,parliamentary_party,v,V,V,parliamentary_party,2.2,1.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,SD,SD,SD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,9.9,4.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,SD,SD,SD,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,17.0,5.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,kd,KD,KD,parliamentary_party,6.1,3.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,l,L,L,parliamentary_party,12.4,5.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,m,M,M,parliamentary_party,33.6,7.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,mp,MP,MP,parliamentary_party,6.9,3.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,s,S,S,parliamentary_party,7.7,4.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,13.4,5.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,c,C,C,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,SD,SD,SD,parliamentary_party,2.8,0.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,c,C,C,parliamentary_party,3.7,0.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,13.8,1.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,kd,KD,KD,parliamentary_party,2.6,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,l,L,L,parliamentary_party,10.0,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,m,M,M,parliamentary_party,9.2,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,mp,MP,MP,parliamentary_party,10.2,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,s,S,S,parliamentary_party,10.0,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,v,V,V,parliamentary_party,7.2,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,30.1,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,övr,övriga,OTHER,other_party,0.5,0.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,s,S,S,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,100.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,c,C,C,parliamentary_party,10.8,5.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,13.0,5.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,l,L,L,parliamentary_party,15.0,6.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,m,M,M,parliamentary_party,35.9,8.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,mp,MP,MP,parliamentary_party,4.7,3.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,s,S,S,parliamentary_party,8.4,5.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,10.1,5.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,kd,KD,KD,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,SD,SD,SD,parliamentary_party,1.4,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,c,C,C,parliamentary_party,13.6,4.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,7.9,3.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,kd,KD,KD,parliamentary_party,5.4,3.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,m,M,M,parliamentary_party,44.6,6.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,mp,MP,MP,parliamentary_party,7.6,3.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,s,S,S,parliamentary_party,12.2,4.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,7.2,3.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,l,L,L,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,SD,SD,SD,parliamentary_party,5.8,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,c,C,C,parliamentary_party,7.5,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,16.0,2.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,kd,KD,KD,parliamentary_party,7.3,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,l,L,L,parliamentary_party,31.3,2.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,mp,MP,MP,parliamentary_party,6.2,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,s,S,S,parliamentary_party,12.1,1.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,v,V,V,parliamentary_party,0.5,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,12.8,1.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,m,M,M,parliamentary_party,övr,övriga,OTHER,other_party,0.5,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,c,C,C,parliamentary_party,4.0,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,15.1,4.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,kd,KD,KD,parliamentary_party,1.6,1.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,l,L,L,parliamentary_party,6.2,2.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,m,M,M,parliamentary_party,8.4,2.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,s,S,S,parliamentary_party,35.6,4.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,v,V,V,parliamentary_party,16.7,3.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,9.6,3.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,mp,MP,MP,parliamentary_party,övr,övriga,OTHER,other_party,1.7,1.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,SD,SD,SD,parliamentary_party,3.8,1.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,c,C,C,parliamentary_party,2.3,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,21.4,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,kd,KD,KD,parliamentary_party,1.1,0.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,l,L,L,parliamentary_party,4.1,1.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,m,M,M,parliamentary_party,9.7,1.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,mp,MP,MP,parliamentary_party,22.3,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,s,S,S,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,v,V,V,parliamentary_party,19.8,2.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,15.2,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,s,S,S,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,SD,SD,SD,parliamentary_party,2.8,2.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,5.1,2.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,m,M,M,parliamentary_party,1.3,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,mp,MP,MP,parliamentary_party,33.4,6.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,s,S,S,parliamentary_party,50.5,6.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,2.6,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,v,V,V,parliamentary_party,övr,övriga,OTHER,other_party,3.9,2.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,31.0,16.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,m,M,M,parliamentary_party,10.4,10.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,mp,MP,MP,parliamentary_party,14.8,12.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,s,S,S,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,v,V,V,parliamentary_party,20.4,15.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2012M11,2012-11-01,2012-11,övr,övriga,OTHER,other_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,23.1,5.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,kd,KD,KD,parliamentary_party,1.8,1.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,l,L,L,parliamentary_party,2.5,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,m,M,M,parliamentary_party,29.9,6.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,mp,MP,MP,parliamentary_party,3.1,2.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,s,S,S,parliamentary_party,21.9,5.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,v,V,V,parliamentary_party,3.3,2.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,11.3,4.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,SD,SD,SD,parliamentary_party,övr,övriga,OTHER,other_party,2.1,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,SD,SD,SD,parliamentary_party,3.3,2.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,16.5,6.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,kd,KD,KD,parliamentary_party,6.1,3.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,l,L,L,parliamentary_party,12.6,5.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,m,M,M,parliamentary_party,30.3,7.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,mp,MP,MP,parliamentary_party,9.2,4.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,s,S,S,parliamentary_party,9.2,4.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,12.8,6.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,c,C,C,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,SD,SD,SD,parliamentary_party,2.6,0.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,c,C,C,parliamentary_party,3.1,0.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,12.7,1.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,kd,KD,KD,parliamentary_party,2.3,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,l,L,L,parliamentary_party,9.9,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,m,M,M,parliamentary_party,8.6,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,mp,MP,MP,parliamentary_party,10.6,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,s,S,S,parliamentary_party,9.2,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,v,V,V,parliamentary_party,7.6,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,32.4,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,övr,övriga,OTHER,other_party,0.9,0.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2013M05,2013-05-01,2013-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
