model,origin_date,target_date,horizon_days,party,point_forecast,predictive_mean,actual,error,absolute_error,squared_error,p05,p10,p25,p50,p75,p90,p95,interval50_contains_actual,interval80_contains_actual,interval90_contains_actual,width_50,width_80,width_90,crps,samples_count,seed,origin_estimate_date,origin_estimate_age_days
no_change,2026-04-16,2026-04-30,14,M,17.8752,17.8839,17.9,-0.0248,0.0248,0.000615,17.2897,17.4181,17.6306,17.8752,18.1311,18.3671,18.5006,1,1,1,0.5006,0.9491,1.2109,0.087673,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-04-30,14,L,2.3974,2.4011,2.4,-0.0026,0.0026,7e-06,2.1545,2.2074,2.2978,2.3974,2.5044,2.5947,2.6527,1,1,1,0.2066,0.3873,0.4982,0.035821,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-04-30,14,C,6.193,6.1975,6.2,-0.007,0.007,4.9e-05,5.7681,5.8658,6.0185,6.193,6.3733,6.535,6.6322,1,1,1,0.3547,0.6692,0.8641,0.062163,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-04-30,14,KD,4.9011,4.902,4.9,0.0011,0.0011,1e-06,4.4951,4.5807,4.7287,4.9011,5.0616,5.2353,5.3333,1,1,1,0.3329,0.6545,0.8383,0.058205,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-04-30,14,S,32.6634,32.6668,32.6,0.0634,0.0634,0.004021,31.8404,32.0297,32.3285,32.6634,32.9971,33.3224,33.5256,1,1,1,0.6686,1.2927,1.6852,0.120025,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-04-30,14,V,7.8921,7.8952,8.1,-0.2079,0.2079,0.043204,7.483,7.5755,7.7229,7.8921,8.0605,8.2263,8.317,0,1,1,0.3376,0.6509,0.834,0.123913,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-04-30,14,MP,6.3954,6.4069,6.6,-0.2046,0.2046,0.041861,5.7717,5.9168,6.1278,6.3954,6.664,6.9292,7.0815,1,1,1,0.5362,1.0124,1.3098,0.132973,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-04-30,14,SD,19.5773,19.5756,19.4,0.1773,0.1773,0.031435,18.8875,19.0243,19.283,19.5773,19.8556,20.1376,20.2842,1,1,1,0.5725,1.1133,1.3967,0.127621,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-04-30,14,REST,2.0019,2.071,1.9,0.1019,0.1019,0.010386,1.2951,1.4109,1.6663,2.0019,2.3947,2.7948,3.091,1,1,1,0.7284,1.3839,1.7959,0.13392,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-05-14,28,M,17.8752,17.8839,17.7,0.1752,0.1752,0.030693,17.2897,17.4181,17.6306,17.8752,18.1311,18.3671,18.5006,1,1,1,0.5006,0.9491,1.2109,0.119563,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-05-14,28,L,2.3974,2.4011,2.2,0.1974,0.1974,0.038965,2.1545,2.2074,2.2978,2.3974,2.5044,2.5947,2.6527,0,0,1,0.2066,0.3873,0.4982,0.127007,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-05-14,28,C,6.193,6.1975,6.1,0.093,0.093,0.008655,5.7681,5.8658,6.0185,6.193,6.3733,6.535,6.6322,1,1,1,0.3547,0.6692,0.8641,0.074386,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-05-14,28,KD,4.9011,4.902,5.1,-0.1989,0.1989,0.039561,4.4951,4.5807,4.7287,4.9011,5.0616,5.2353,5.3333,0,1,1,0.3329,0.6545,0.8383,0.121154,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-05-14,28,S,32.6634,32.6668,32.4,0.2634,0.2634,0.069384,31.8404,32.0297,32.3285,32.6634,32.9971,33.3224,33.5256,1,1,1,0.6686,1.2927,1.6852,0.17142,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-05-14,28,V,7.8921,7.8952,8.4,-0.5079,0.5079,0.257918,7.483,7.5755,7.7229,7.8921,8.0605,8.2263,8.317,0,0,0,0.3376,0.6509,0.834,0.367049,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-05-14,28,MP,6.3954,6.4069,6.7,-0.3046,0.3046,0.09278,5.7717,5.9168,6.1278,6.3954,6.664,6.9292,7.0815,0,1,1,0.5362,1.0124,1.3098,0.180538,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-05-14,28,SD,19.5773,19.5756,19.3,0.2773,0.2773,0.076895,18.8875,19.0243,19.283,19.5773,19.8556,20.1376,20.2842,1,1,1,0.5725,1.1133,1.3967,0.166111,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-05-14,28,REST,2.0019,2.071,2.1,-0.0981,0.0981,0.009622,1.2951,1.4109,1.6663,2.0019,2.3947,2.7948,3.091,1,1,1,0.7284,1.3839,1.7959,0.133209,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-06-11,56,M,17.8752,17.8839,17.2,0.6752,0.6752,0.455888,17.2897,17.4181,17.6306,17.8752,18.1311,18.3671,18.5006,0,0,0,0.5006,0.9491,1.2109,0.483754,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-06-11,56,L,2.3974,2.4011,1.9,0.4974,0.4974,0.247402,2.1545,2.2074,2.2978,2.3974,2.5044,2.5947,2.6527,0,0,0,0.2066,0.3873,0.4982,0.415448,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-06-11,56,C,6.193,6.1975,6.2,-0.007,0.007,4.9e-05,5.7681,5.8658,6.0185,6.193,6.3733,6.535,6.6322,1,1,1,0.3547,0.6692,0.8641,0.062163,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-06-11,56,KD,4.9011,4.902,5.9,-0.9989,0.9989,0.997799,4.4951,4.5807,4.7287,4.9011,5.0616,5.2353,5.3333,0,0,0,0.3329,0.6545,0.8383,0.855068,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-06-11,56,S,32.6634,32.6668,32.2,0.4634,0.4634,0.214747,31.8404,32.0297,32.3285,32.6634,32.9971,33.3224,33.5256,0,1,1,0.6686,1.2927,1.6852,0.278553,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-06-11,56,V,7.8921,7.8952,8.5,-0.6079,0.6079,0.369489,7.483,7.5755,7.7229,7.8921,8.0605,8.2263,8.317,0,0,0,0.3376,0.6509,0.834,0.463734,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-06-11,56,MP,6.3954,6.4069,6.9,-0.5046,0.5046,0.25462,5.7717,5.9168,6.1278,6.3954,6.664,6.9292,7.0815,0,1,1,0.5362,1.0124,1.3098,0.315847,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-06-11,56,SD,19.5773,19.5756,19.4,0.1773,0.1773,0.031435,18.8875,19.0243,19.283,19.5773,19.8556,20.1376,20.2842,1,1,1,0.5725,1.1133,1.3967,0.127621,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-06-11,56,REST,2.0019,2.071,1.8,0.2019,0.2019,0.040768,1.2951,1.4109,1.6663,2.0019,2.3947,2.7948,3.091,1,1,1,0.7284,1.3839,1.7959,0.15739,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-07-09,84,M,17.8752,17.8839,17.5,0.3752,0.3752,0.140771,17.2897,17.4181,17.6306,17.8752,18.1311,18.3671,18.5006,0,1,1,0.5006,0.9491,1.2109,0.229751,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-07-09,84,L,2.3974,2.4011,1.9,0.4974,0.4974,0.247402,2.1545,2.2074,2.2978,2.3974,2.5044,2.5947,2.6527,0,0,0,0.2066,0.3873,0.4982,0.415448,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-07-09,84,C,6.193,6.1975,6.5,-0.307,0.307,0.094228,5.7681,5.8658,6.0185,6.193,6.3733,6.535,6.6322,0,1,1,0.3547,0.6692,0.8641,0.188361,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-07-09,84,KD,4.9011,4.902,6.1,-1.1989,1.1989,1.437359,4.4951,4.5807,4.7287,4.9011,5.0616,5.2353,5.3333,0,0,0,0.3329,0.6545,0.8383,1.055068,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-07-09,84,S,32.6634,32.6668,31.5,1.1634,1.1634,1.353519,31.8404,32.0297,32.3285,32.6634,32.9971,33.3224,33.5256,0,0,0,0.6686,1.2927,1.6852,0.885869,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-07-09,84,V,7.8921,7.8952,8.2,-0.3079,0.3079,0.094776,7.483,7.5755,7.7229,7.8921,8.0605,8.2263,8.317,0,1,1,0.3376,0.6509,0.834,0.192013,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-07-09,84,MP,6.3954,6.4069,7.2,-0.8046,0.8046,0.647379,5.7717,5.9168,6.1278,6.3954,6.664,6.9292,7.0815,0,0,0,0.5362,1.0124,1.3098,0.578588,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-07-09,84,SD,19.5773,19.5756,19.3,0.2773,0.2773,0.076895,18.8875,19.0243,19.283,19.5773,19.8556,20.1376,20.2842,1,1,1,0.5725,1.1133,1.3967,0.166111,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-07-09,84,REST,2.0019,2.071,1.8,0.2019,0.2019,0.040768,1.2951,1.4109,1.6663,2.0019,2.3947,2.7948,3.091,1,1,1,0.7284,1.3839,1.7959,0.15739,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-08-06,112,M,17.8752,17.8839,17.9,-0.0248,0.0248,0.000615,17.2897,17.4181,17.6306,17.8752,18.1311,18.3671,18.5006,1,1,1,0.5006,0.9491,1.2109,0.087673,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-08-06,112,L,2.3974,2.4011,2.0,0.3974,0.3974,0.157923,2.1545,2.2074,2.2978,2.3974,2.5044,2.5947,2.6527,0,0,0,0.2066,0.3873,0.4982,0.31562,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-08-06,112,C,6.193,6.1975,6.7,-0.507,0.507,0.257014,5.7681,5.8658,6.0185,6.193,6.3733,6.535,6.6322,0,0,0,0.3547,0.6692,0.8641,0.360687,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-08-06,112,KD,4.9011,4.902,6.3,-1.3989,1.3989,1.956919,4.4951,4.5807,4.7287,4.9011,5.0616,5.2353,5.3333,0,0,0,0.3329,0.6545,0.8383,1.255068,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-08-06,112,S,32.6634,32.6668,30.8,1.8634,1.8634,3.47229,31.8404,32.0297,32.3285,32.6634,32.9971,33.3224,33.5256,0,0,0,0.6686,1.2927,1.6852,1.579983,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-08-06,112,V,7.8921,7.8952,7.8,0.0921,0.0921,0.00849,7.483,7.5755,7.7229,7.8921,8.0605,8.2263,8.317,1,1,1,0.3376,0.6509,0.834,0.072289,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-08-06,112,MP,6.3954,6.4069,7.3,-0.9046,0.9046,0.818298,5.7717,5.9168,6.1278,6.3954,6.664,6.9292,7.0815,0,0,0,0.5362,1.0124,1.3098,0.674921,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-08-06,112,SD,19.5773,19.5756,19.2,0.3773,0.3773,0.142354,18.8875,19.0243,19.283,19.5773,19.8556,20.1376,20.2842,0,1,1,0.5725,1.1133,1.3967,0.221012,5000,1773259377,2026-04-16,0
no_change,2026-04-16,2026-08-06,112,REST,2.0019,2.071,2.0,0.0019,0.0019,4e-06,1.2951,1.4109,1.6663,2.0019,2.3947,2.7948,3.091,1,1,1,0.7284,1.3839,1.7959,0.126095,5000,1773259377,2026-04-16,0
no_change,2026-04-23,2026-04-30,7,M,17.7668,17.7762,17.9,-0.1332,0.1332,0.017743,17.0643,17.2181,17.4776,17.7668,18.0651,18.3476,18.5072,1,1,1,0.5875,1.1295,1.4429,0.117668,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-04-30,7,L,2.2946,2.3025,2.4,-0.1054,0.1054,0.011116,2.029,2.0883,2.1832,2.2946,2.4165,2.5289,2.6032,1,1,1,0.2333,0.4406,0.5742,0.064629,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-04-30,7,C,6.0889,6.0979,6.2,-0.1111,0.1111,0.012347,5.5968,5.7139,5.8933,6.0889,6.3025,6.4874,6.6074,1,1,1,0.4092,0.7735,1.0106,0.086619,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-04-30,7,KD,4.9842,4.9971,4.9,0.0842,0.0842,0.007098,4.5212,4.6153,4.7893,4.9842,5.1917,5.3809,5.517,1,1,1,0.4024,0.7656,0.9958,0.080154,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-04-30,7,S,32.5518,32.5522,32.6,-0.0482,0.0482,0.002323,31.5883,31.8197,32.1661,32.5518,32.9421,33.3013,33.497,1,1,1,0.776,1.4816,1.9086,0.135569,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-04-30,7,V,8.0814,8.0874,8.1,-0.0186,0.0186,0.000346,7.5764,7.7022,7.883,8.0814,8.2919,8.4781,8.6021,1,1,1,0.4089,0.7759,1.0257,0.071383,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-04-30,7,MP,6.4845,6.506,6.6,-0.1155,0.1155,0.013349,5.743,5.8931,6.1659,6.4845,6.8319,7.1396,7.3022,1,1,1,0.666,1.2465,1.5592,0.12516,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-04-30,7,SD,19.5725,19.5724,19.4,0.1725,0.1725,0.029765,18.7544,18.9289,19.2284,19.5725,19.9136,20.2228,20.396,1,1,1,0.6852,1.2939,1.6415,0.140988,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-04-30,7,REST,2.0107,2.1082,1.9,0.1107,0.1107,0.012261,1.183,1.3201,1.6173,2.0107,2.4925,2.9935,3.3596,1,1,1,0.8752,1.6734,2.1765,0.160331,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-07,14,M,17.7668,17.7762,17.9,-0.1332,0.1332,0.017743,17.0643,17.2181,17.4776,17.7668,18.0651,18.3476,18.5072,1,1,1,0.5875,1.1295,1.4429,0.117668,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-07,14,L,2.2946,2.3025,2.3,-0.0054,0.0054,3e-05,2.029,2.0883,2.1832,2.2946,2.4165,2.5289,2.6032,1,1,1,0.2333,0.4406,0.5742,0.040165,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-07,14,C,6.0889,6.0979,6.1,-0.0111,0.0111,0.000124,5.5968,5.7139,5.8933,6.0889,6.3025,6.4874,6.6074,1,1,1,0.4092,0.7735,1.0106,0.071447,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-07,14,KD,4.9842,4.9971,5.0,-0.0158,0.0158,0.000248,4.5212,4.6153,4.7893,4.9842,5.1917,5.3809,5.517,1,1,1,0.4024,0.7656,0.9958,0.070212,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-07,14,S,32.5518,32.5522,32.5,0.0518,0.0518,0.002684,31.5883,31.8197,32.1661,32.5518,32.9421,33.3013,33.497,1,1,1,0.776,1.4816,1.9086,0.13596,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-07,14,V,8.0814,8.0874,8.3,-0.2186,0.2186,0.047787,7.5764,7.7022,7.883,8.0814,8.2919,8.4781,8.6021,0,1,1,0.4089,0.7759,1.0257,0.129287,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-07,14,MP,6.4845,6.506,6.7,-0.2155,0.2155,0.046456,5.743,5.8931,6.1659,6.4845,6.8319,7.1396,7.3022,1,1,1,0.666,1.2465,1.5592,0.150047,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-07,14,SD,19.5725,19.5724,19.3,0.2725,0.2725,0.07427,18.7544,18.9289,19.2284,19.5725,19.9136,20.2228,20.396,1,1,1,0.6852,1.2939,1.6415,0.174665,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-07,14,REST,2.0107,2.1082,1.9,0.1107,0.1107,0.012261,1.183,1.3201,1.6173,2.0107,2.4925,2.9935,3.3596,1,1,1,0.8752,1.6734,2.1765,0.160331,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-21,28,M,17.7668,17.7762,17.6,0.1668,0.1668,0.027821,17.0643,17.2181,17.4776,17.7668,18.0651,18.3476,18.5072,1,1,1,0.5875,1.1295,1.4429,0.128596,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-21,28,L,2.2946,2.3025,2.1,0.1946,0.1946,0.037856,2.029,2.0883,2.1832,2.2946,2.4165,2.5289,2.6032,0,1,1,0.2333,0.4406,0.5742,0.122454,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-21,28,C,6.0889,6.0979,6.1,-0.0111,0.0111,0.000124,5.5968,5.7139,5.8933,6.0889,6.3025,6.4874,6.6074,1,1,1,0.4092,0.7735,1.0106,0.071447,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-21,28,KD,4.9842,4.9971,5.2,-0.2158,0.2158,0.046548,4.5212,4.6153,4.7893,4.9842,5.1917,5.3809,5.517,0,1,1,0.4024,0.7656,0.9958,0.126432,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-21,28,S,32.5518,32.5522,32.3,0.2518,0.2518,0.063407,31.5883,31.8197,32.1661,32.5518,32.9421,33.3013,33.497,1,1,1,0.776,1.4816,1.9086,0.178805,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-21,28,V,8.0814,8.0874,8.5,-0.4186,0.4186,0.175228,7.5764,7.7022,7.883,8.0814,8.2919,8.4781,8.6021,0,0,1,0.4089,0.7759,1.0257,0.266863,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-21,28,MP,6.4845,6.506,6.8,-0.3155,0.3155,0.099564,5.743,5.8931,6.1659,6.4845,6.8319,7.1396,7.3022,1,1,1,0.666,1.2465,1.5592,0.189183,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-21,28,SD,19.5725,19.5724,19.3,0.2725,0.2725,0.07427,18.7544,18.9289,19.2284,19.5725,19.9136,20.2228,20.396,1,1,1,0.6852,1.2939,1.6415,0.174665,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-05-21,28,REST,2.0107,2.1082,2.1,-0.0893,0.0893,0.007969,1.183,1.3201,1.6173,2.0107,2.4925,2.9935,3.3596,1,1,1,0.8752,1.6734,2.1765,0.157179,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-06-18,56,M,17.7668,17.7762,17.3,0.4668,0.4668,0.2179,17.0643,17.2181,17.4776,17.7668,18.0651,18.3476,18.5072,0,1,1,0.5875,1.1295,1.4429,0.288429,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-06-18,56,L,2.2946,2.3025,1.9,0.3946,0.3946,0.155682,2.029,2.0883,2.1832,2.2946,2.4165,2.5289,2.6032,0,0,0,0.2333,0.4406,0.5742,0.305433,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-06-18,56,C,6.0889,6.0979,6.3,-0.2111,0.2111,0.044571,5.5968,5.7139,5.8933,6.0889,6.3025,6.4874,6.6074,1,1,1,0.4092,0.7735,1.0106,0.124911,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-06-18,56,KD,4.9842,4.9971,6.0,-1.0158,1.0158,1.031749,4.5212,4.6153,4.7893,4.9842,5.1917,5.3809,5.517,0,0,0,0.4024,0.7656,0.9958,0.833965,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-06-18,56,S,32.5518,32.5522,32.1,0.4518,0.4518,0.20413,31.5883,31.8197,32.1661,32.5518,32.9421,33.3013,33.497,0,1,1,0.776,1.4816,1.9086,0.27084,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-06-18,56,V,8.0814,8.0874,8.3,-0.2186,0.2186,0.047787,7.5764,7.7022,7.883,8.0814,8.2919,8.4781,8.6021,0,1,1,0.4089,0.7759,1.0257,0.129287,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-06-18,56,MP,6.4845,6.506,7.1,-0.6155,0.6155,0.378886,5.743,5.8931,6.1659,6.4845,6.8319,7.1396,7.3022,0,1,1,0.666,1.2465,1.5592,0.376841,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-06-18,56,SD,19.5725,19.5724,19.4,0.1725,0.1725,0.029765,18.7544,18.9289,19.2284,19.5725,19.9136,20.2228,20.396,1,1,1,0.6852,1.2939,1.6415,0.140988,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-06-18,56,REST,2.0107,2.1082,1.6,0.4107,0.4107,0.168698,1.183,1.3201,1.6173,2.0107,2.4925,2.9935,3.3596,0,1,1,0.8752,1.6734,2.1765,0.260023,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-07-16,84,M,17.7668,17.7762,17.6,0.1668,0.1668,0.027821,17.0643,17.2181,17.4776,17.7668,18.0651,18.3476,18.5072,1,1,1,0.5875,1.1295,1.4429,0.128596,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-07-16,84,L,2.2946,2.3025,2.0,0.2946,0.2946,0.086769,2.029,2.0883,2.1832,2.2946,2.4165,2.5289,2.6032,0,0,0,0.2333,0.4406,0.5742,0.208807,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-07-16,84,C,6.0889,6.0979,6.5,-0.4111,0.4111,0.169019,5.5968,5.7139,5.8933,6.0889,6.3025,6.4874,6.6074,0,0,1,0.4092,0.7735,1.0106,0.259546,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-07-16,84,KD,4.9842,4.9971,6.2,-1.2158,1.2158,1.47805,4.5212,4.6153,4.7893,4.9842,5.1917,5.3809,5.517,0,0,0,0.4024,0.7656,0.9958,1.033688,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-07-16,84,S,32.5518,32.5522,31.3,1.2518,1.2518,1.567022,31.5883,31.8197,32.1661,32.5518,32.9421,33.3013,33.497,0,0,0,0.776,1.4816,1.9086,0.933162,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-07-16,84,V,8.0814,8.0874,8.1,-0.0186,0.0186,0.000346,7.5764,7.7022,7.883,8.0814,8.2919,8.4781,8.6021,1,1,1,0.4089,0.7759,1.0257,0.071383,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-07-16,84,MP,6.4845,6.506,7.2,-0.7155,0.7155,0.511993,5.743,5.8931,6.1659,6.4845,6.8319,7.1396,7.3022,0,0,1,0.666,1.2465,1.5592,0.457518,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-07-16,84,SD,19.5725,19.5724,19.3,0.2725,0.2725,0.07427,18.7544,18.9289,19.2284,19.5725,19.9136,20.2228,20.396,1,1,1,0.6852,1.2939,1.6415,0.174665,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-07-16,84,REST,2.0107,2.1082,1.8,0.2107,0.2107,0.044406,1.183,1.3201,1.6173,2.0107,2.4925,2.9935,3.3596,1,1,1,0.8752,1.6734,2.1765,0.180621,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-08-13,112,M,17.7668,17.7762,18.0,-0.2332,0.2332,0.054384,17.0643,17.2181,17.4776,17.7668,18.0651,18.3476,18.5072,1,1,1,0.5875,1.1295,1.4429,0.14896,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-08-13,112,L,2.2946,2.3025,2.0,0.2946,0.2946,0.086769,2.029,2.0883,2.1832,2.2946,2.4165,2.5289,2.6032,0,0,0,0.2333,0.4406,0.5742,0.208807,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-08-13,112,C,6.0889,6.0979,6.8,-0.7111,0.7111,0.50569,5.5968,5.7139,5.8933,6.0889,6.3025,6.4874,6.6074,0,0,0,0.4092,0.7735,1.0106,0.533128,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-08-13,112,KD,4.9842,4.9971,6.3,-1.3158,1.3158,1.7312,4.5212,4.6153,4.7893,4.9842,5.1917,5.3809,5.517,0,0,0,0.4024,0.7656,0.9958,1.133646,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-08-13,112,S,32.5518,32.5522,30.7,1.8518,1.8518,3.42919,31.5883,31.8197,32.1661,32.5518,32.9421,33.3013,33.497,0,0,0,0.776,1.4816,1.9086,1.525147,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-08-13,112,V,8.0814,8.0874,7.7,0.3814,0.3814,0.145464,7.5764,7.7022,7.883,8.0814,8.2919,8.4781,8.6021,0,0,1,0.4089,0.7759,1.0257,0.244483,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-08-13,112,MP,6.4845,6.506,7.4,-0.9155,0.9155,0.838208,5.743,5.8931,6.1659,6.4845,6.8319,7.1396,7.3022,0,0,0,0.666,1.2465,1.5592,0.636618,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-08-13,112,SD,19.5725,19.5724,19.2,0.3725,0.3725,0.138775,18.7544,18.9289,19.2284,19.5725,19.9136,20.2228,20.396,0,1,1,0.6852,1.2939,1.6415,0.221965,5000,1263240170,2026-04-23,0
no_change,2026-04-23,2026-08-13,112,REST,2.0107,2.1082,1.9,0.1107,0.1107,0.012261,1.183,1.3201,1.6173,2.0107,2.4925,2.9935,3.3596,1,1,1,0.8752,1.6734,2.1765,0.160331,5000,1263240170,2026-04-23,0
no_change,2026-04-30,2026-05-07,7,M,17.8694,17.8749,17.9,-0.0306,0.0306,0.000934,17.2697,17.4012,17.6206,17.8694,18.1272,18.3562,18.4987,1,1,1,0.5066,0.955,1.229,0.08927,5000,1303749627,2026-04-30,0
no_change,2026-04-30,2026-05-07,7,L,2.4021,2.4037,2.3,0.1021,0.1021,0.010424,2.1617,2.2139,2.3015,2.4021,2.5036,2.5962,2.6577,0,1,1,0.2021,0.3823,0.496,0.061096,5000,1303749627,2026-04-30,0
no_change,2026-04-30,2026-05-07,7,C,6.2018,6.2066,6.1,0.1018,0.1018,0.010366,5.7806,5.8822,6.03,6.2018,6.3798,6.5439,6.6435,1,1,1,0.3497,0.6617,0.8629,0.075915,5000,1303749627,2026-04-30,0
no_change,2026-04-30,2026-05-07,7,KD,4.8993,4.9073,5.0,-0.1007,0.1007,0.010133,4.5058,4.5918,4.7396,4.8993,5.0737,5.2325,5.3356,1,1,1,0.334,0.6408,0.8298,0.074187,5000,1303749627,2026-04-30,0
no_change,2026-04-30,2026-05-07,7,S,32.5544,32.5545,32.5,0.0544,0.0544,0.002956,31.7422,31.9204,32.2287,32.5544,32.8933,33.1932,33.369,1,1,1,0.6645,1.2728,1.6268,0.117694,5000,1303749627,2026-04-30,0
no_change,2026-04-30,2026-05-07,7,V,8.0951,8.0957,8.3,-0.2049,0.2049,0.041979,7.6727,7.7581,7.9173,8.0951,8.2678,8.4298,8.5252,0,1,1,0.3505,0.6718,0.8524,0.122667,5000,1303749627,2026-04-30,0
no_change,2026-04-30,2026-05-07,7,MP,6.5981,6.6077,6.7,-0.1019,0.1019,0.010379,5.9645,6.0987,6.339,6.5981,6.8705,7.1186,7.2668,1,1,1,0.5316,1.0199,1.3022,0.102603,5000,1303749627,2026-04-30,0
no_change,2026-04-30,2026-05-07,7,SD,19.3709,19.3822,19.3,0.0709,0.0709,0.005032,18.7132,18.8577,19.0959,19.3709,19.6695,19.9166,20.0648,1,1,1,0.5736,1.0589,1.3516,0.10221,5000,1303749627,2026-04-30,0
